cod_venda,data_venda,cod_vendedor,cod_produto,quantidade,valor_unitario
7965,2015-06-26 00:00:00.000,9,61,1,299
7965,2015-06-26 00:00:00.000,9,96,1,1999
7966,2015-11-10 00:00:00.000,35,59,1,329
7967,2015-03-30 00:00:00.000,15,39,1,32.9
7968,2015-12-02 00:00:00.000,1,56,1,599
7969,2015-11-15 00:00:00.000,4,37,1,74.9
7969,2015-11-15 00:00:00.000,4,97,1,399
7970,2015-09-06 00:00:00.000,22,1,1,869
7970,2015-09-06 00:00:00.000,22,97,1,399
7971,2015-06-26 00:00:00.000,19,95,1,1199
7972,2015-02-17 00:00:00.000,28,6,1,1799
7972,2015-02-17 00:00:00.000,28,114,1,399
7973,2015-09-28 00:00:00.000,13,2,1,1399
7974,2015-07-07 00:00:00.000,28,83,1,479
7974,2015-07-07 00:00:00.000,28,101,1,2399
7975,2015-06-17 00:00:00.000,22,2,1,1399
7975,2015-06-17 00:00:00.000,22,93,1,899
7976,2015-08-08 00:00:00.000,13,48,1,449
7976,2015-08-08 00:00:00.000,13,95,1,1199
7977,2015-10-06 00:00:00.000,31,49,1,739
7977,2015-10-06 00:00:00.000,31,114,1,399
7978,2015-10-18 00:00:00.000,18,65,1,2999
7978,2015-10-18 00:00:00.000,18,95,1,1199
7979,2015-06-14 00:00:00.000,21,11,1,1149
7979,2015-06-14 00:00:00.000,21,99,1,1199
7980,2015-04-25 00:00:00.000,3,45,1,199
7980,2015-04-25 00:00:00.000,3,101,1,2399
7981,2015-04-01 00:00:00.000,9,100,1,4499
7981,2015-04-01 00:00:00.000,9,104,1,2150
7982,2015-09-21 00:00:00.000,16,17,1,1099
7982,2015-09-21 00:00:00.000,16,37,1,74.9
7983,2015-04-11 00:00:00.000,26,67,1,3190
7983,2015-04-11 00:00:00.000,26,95,1,1199
7984,2015-08-28 00:00:00.000,3,89,1,9999
7984,2015-08-28 00:00:00.000,3,109,1,79.9
7985,2015-06-20 00:00:00.000,12,6,1,1799
7985,2015-06-20 00:00:00.000,12,9,1,849
7986,2015-02-28 00:00:00.000,2,83,1,479
7987,2015-12-29 00:00:00.000,16,83,1,479
7988,2015-01-02 00:00:00.000,28,35,1,2499
7989,2015-06-12 00:00:00.000,34,66,1,3199
7990,2015-09-29 00:00:00.000,9,96,1,1999
7991,2015-04-04 00:00:00.000,12,112,1,139
7992,2015-05-01 00:00:00.000,19,27,1,429
7992,2015-05-01 00:00:00.000,19,113,1,49.9
7993,2015-04-06 00:00:00.000,28,4,1,1599
7993,2015-04-06 00:00:00.000,28,113,1,49.9
7994,2015-03-22 00:00:00.000,22,108,1,69.9
7995,2015-12-31 00:00:00.000,1,88,1,7999
7996,2015-02-07 00:00:00.000,2,28,1,939
7996,2015-02-07 00:00:00.000,2,91,1,1399
7997,2015-02-17 00:00:00.000,18,73,1,3999
7998,2015-06-15 00:00:00.000,16,74,1,3599
7999,2015-08-18 00:00:00.000,14,32,1,3099
8000,2015-07-19 00:00:00.000,20,20,1,999
8000,2015-07-19 00:00:00.000,20,46,1,119
8001,2015-01-10 00:00:00.000,5,33,1,4599
8001,2015-01-10 00:00:00.000,5,50,1,349
8002,2015-09-08 00:00:00.000,7,2,1,1399
8002,2015-09-08 00:00:00.000,7,98,1,349.9
8003,2015-06-20 00:00:00.000,20,19,1,999
8003,2015-06-20 00:00:00.000,20,49,1,739
8004,2015-09-14 00:00:00.000,28,99,1,1199
8005,2015-04-22 00:00:00.000,21,86,1,499
8006,2015-02-28 00:00:00.000,32,37,1,74.9
8006,2015-02-28 00:00:00.000,32,64,1,999
8007,2015-10-06 00:00:00.000,23,18,1,1199
8007,2015-10-06 00:00:00.000,23,36,1,39.9
8008,2015-06-23 00:00:00.000,35,68,1,2999
8008,2015-06-23 00:00:00.000,35,93,1,899
8009,2015-10-28 00:00:00.000,28,51,1,449
8010,2015-08-18 00:00:00.000,8,66,1,3199
8011,2015-05-05 00:00:00.000,2,24,1,1099
8012,2015-12-26 00:00:00.000,26,75,1,6999
8012,2015-12-26 00:00:00.000,26,88,1,7999
8013,2015-05-02 00:00:00.000,21,37,1,74.9
8013,2015-05-02 00:00:00.000,21,71,1,3699
8014,2015-09-17 00:00:00.000,5,16,1,999
8015,2015-06-02 00:00:00.000,11,8,1,649
8016,2015-12-19 00:00:00.000,16,60,1,589
8017,2015-02-24 00:00:00.000,24,72,1,2099
8018,2015-12-06 00:00:00.000,24,80,1,549
8019,2015-08-06 00:00:00.000,18,1,1,869
8020,2015-09-08 00:00:00.000,33,111,1,219
8020,2015-09-08 00:00:00.000,33,113,1,49.9
8021,2015-02-05 00:00:00.000,5,16,1,999
8022,2015-05-23 00:00:00.000,33,27,1,429
8023,2015-04-29 00:00:00.000,16,32,1,3099
8024,2015-10-11 00:00:00.000,19,59,1,329
8025,2015-12-27 00:00:00.000,4,23,1,649
8025,2015-12-27 00:00:00.000,4,66,1,3199
8026,2015-04-06 00:00:00.000,2,62,1,499
8026,2015-04-06 00:00:00.000,2,109,1,79.9
8027,2015-09-26 00:00:00.000,31,4,1,1599
8027,2015-09-26 00:00:00.000,31,8,1,649
8028,2015-04-03 00:00:00.000,31,83,1,479
8029,2015-01-28 00:00:00.000,31,25,1,599
8030,2015-09-07 00:00:00.000,21,99,1,1199
8030,2015-09-07 00:00:00.000,21,100,1,4499
8031,2015-07-22 00:00:00.000,14,63,1,3699
8032,2015-07-27 00:00:00.000,5,7,1,1899
8032,2015-07-27 00:00:00.000,5,84,1,429
8033,2015-03-26 00:00:00.000,18,78,1,549
8034,2015-07-03 00:00:00.000,13,28,1,939
8034,2015-07-03 00:00:00.000,13,85,1,539
8035,2015-06-23 00:00:00.000,2,22,1,699
8036,2015-12-28 00:00:00.000,3,72,1,2099
8036,2015-12-28 00:00:00.000,3,111,1,219
8037,2015-09-05 00:00:00.000,35,83,1,479
8038,2015-08-30 00:00:00.000,20,78,1,549
8039,2015-02-04 00:00:00.000,15,26,1,1099
8039,2015-02-04 00:00:00.000,15,103,1,2599
8040,2015-08-10 00:00:00.000,26,26,1,1099
8040,2015-08-10 00:00:00.000,26,37,1,74.9
8041,2015-07-22 00:00:00.000,24,43,1,24.9
8041,2015-07-22 00:00:00.000,24,90,1,11499
8042,2015-02-18 00:00:00.000,10,82,1,429
8043,2015-12-17 00:00:00.000,1,100,1,4499
8044,2015-10-17 00:00:00.000,22,53,1,999
8044,2015-10-17 00:00:00.000,22,76,1,6499
8045,2015-01-08 00:00:00.000,28,55,1,349
8046,2015-06-09 00:00:00.000,18,33,1,4599
8046,2015-06-09 00:00:00.000,18,111,1,219
8047,2015-12-31 00:00:00.000,28,63,1,3699
8048,2015-09-10 00:00:00.000,33,20,1,999
8048,2015-09-10 00:00:00.000,33,45,1,199
8049,2015-08-02 00:00:00.000,10,67,1,3190
8049,2015-08-02 00:00:00.000,10,100,1,4499
8050,2015-01-20 00:00:00.000,33,35,1,2499
8050,2015-01-20 00:00:00.000,33,51,1,449
8051,2015-06-30 00:00:00.000,14,68,1,2999
8051,2015-06-30 00:00:00.000,14,112,1,139
8052,2015-01-22 00:00:00.000,17,41,1,44.9
8053,2015-11-04 00:00:00.000,26,26,1,1099
8053,2015-11-04 00:00:00.000,26,100,1,4499
8054,2015-09-07 00:00:00.000,33,10,1,749
8054,2015-09-07 00:00:00.000,33,91,1,1399
8055,2015-09-03 00:00:00.000,30,70,1,3399
8055,2015-09-03 00:00:00.000,30,88,1,7999
8056,2015-01-03 00:00:00.000,33,55,1,349
8056,2015-01-03 00:00:00.000,33,90,1,11499
8057,2015-02-18 00:00:00.000,19,75,1,6999
8057,2015-02-18 00:00:00.000,19,106,1,449.9
8058,2015-08-13 00:00:00.000,12,108,1,69.9
8059,2015-03-29 00:00:00.000,14,61,1,299
8059,2015-03-29 00:00:00.000,14,101,1,2399
8060,2015-07-07 00:00:00.000,3,71,1,3699
8061,2015-07-02 00:00:00.000,27,11,1,1149
8061,2015-07-02 00:00:00.000,27,55,1,349
8062,2015-04-10 00:00:00.000,35,4,1,1599
8062,2015-04-10 00:00:00.000,35,65,1,2999
8063,2015-04-14 00:00:00.000,18,3,1,1299
8063,2015-04-14 00:00:00.000,18,65,1,2999
8064,2015-03-25 00:00:00.000,29,16,1,999
8064,2015-03-25 00:00:00.000,29,31,1,1599
8065,2015-01-23 00:00:00.000,26,54,1,399
8066,2015-03-12 00:00:00.000,1,63,2,3699
8067,2015-12-23 00:00:00.000,15,108,1,69.9
8068,2015-08-19 00:00:00.000,31,87,1,4599
8069,2015-03-12 00:00:00.000,28,24,1,1099
8069,2015-03-12 00:00:00.000,28,114,1,399
8070,2015-12-20 00:00:00.000,23,83,1,479
8071,2015-06-29 00:00:00.000,28,65,1,2999
8071,2015-06-29 00:00:00.000,28,72,1,2099
8072,2015-09-10 00:00:00.000,22,87,1,4599
8072,2015-09-10 00:00:00.000,22,106,1,449.9
8073,2015-08-08 00:00:00.000,25,80,1,549
8074,2015-10-28 00:00:00.000,17,15,1,1349
8074,2015-10-28 00:00:00.000,17,108,1,69.9
8075,2015-03-17 00:00:00.000,29,69,1,2200
8076,2015-10-28 00:00:00.000,28,52,1,1999
8077,2015-09-05 00:00:00.000,16,30,1,699
8077,2015-09-05 00:00:00.000,16,39,1,32.9
8078,2015-02-07 00:00:00.000,11,1,1,869
8079,2015-08-01 00:00:00.000,10,78,1,549
8080,2015-12-10 00:00:00.000,15,53,1,999
8080,2015-12-10 00:00:00.000,15,90,1,11499
8081,2015-02-05 00:00:00.000,5,61,1,299
8082,2015-04-03 00:00:00.000,2,87,1,4599
8082,2015-04-03 00:00:00.000,2,109,1,79.9
8083,2015-08-15 00:00:00.000,25,44,1,399
8084,2015-09-28 00:00:00.000,9,6,1,1799
8084,2015-09-28 00:00:00.000,9,96,1,1999
8085,2015-12-07 00:00:00.000,8,16,1,999
8086,2015-05-21 00:00:00.000,28,64,1,999
8086,2015-05-21 00:00:00.000,28,86,1,499
8087,2015-08-24 00:00:00.000,14,94,1,849
8087,2015-08-24 00:00:00.000,14,97,1,399
8088,2015-02-07 00:00:00.000,5,6,1,1799
8088,2015-02-07 00:00:00.000,5,59,1,329
8089,2015-09-28 00:00:00.000,15,7,1,1899
8089,2015-09-28 00:00:00.000,15,53,1,999
8090,2015-07-24 00:00:00.000,28,38,1,54.9
8091,2015-03-24 00:00:00.000,21,24,1,1099
8092,2015-07-10 00:00:00.000,21,43,1,24.9
8092,2015-07-10 00:00:00.000,21,55,1,349
8093,2015-03-02 00:00:00.000,8,45,1,199
8093,2015-03-02 00:00:00.000,8,78,1,549
8094,2015-11-10 00:00:00.000,10,45,1,199
8094,2015-11-10 00:00:00.000,10,113,1,49.9
8095,2015-04-09 00:00:00.000,11,11,1,1149
8096,2015-06-02 00:00:00.000,18,1,1,869
8097,2015-03-30 00:00:00.000,24,102,1,2299
8098,2015-03-03 00:00:00.000,34,23,1,649
8098,2015-03-03 00:00:00.000,34,67,1,3190
8099,2015-05-11 00:00:00.000,16,101,1,2399
8100,2015-04-07 00:00:00.000,16,76,1,6499
8101,2015-09-08 00:00:00.000,19,4,1,1599
8101,2015-09-08 00:00:00.000,19,102,1,2299
8102,2015-07-30 00:00:00.000,7,104,1,2150
8103,2015-09-14 00:00:00.000,16,8,1,649
8104,2015-05-22 00:00:00.000,3,88,1,7999
8104,2015-05-22 00:00:00.000,3,96,1,1999
8105,2015-02-03 00:00:00.000,21,90,1,11499
8106,2015-04-01 00:00:00.000,25,78,1,549
8106,2015-04-01 00:00:00.000,25,105,1,119.9
8107,2015-12-14 00:00:00.000,15,50,1,349
8107,2015-12-14 00:00:00.000,15,95,1,1199
8108,2015-02-19 00:00:00.000,20,10,1,749
8108,2015-02-19 00:00:00.000,20,29,1,299
8109,2015-09-28 00:00:00.000,18,28,1,939
8109,2015-09-28 00:00:00.000,18,103,1,2599
8110,2015-07-20 00:00:00.000,21,38,1,54.9
8110,2015-07-20 00:00:00.000,21,51,1,449
8111,2015-01-28 00:00:00.000,7,74,1,3599
8112,2015-05-30 00:00:00.000,23,6,1,1799
8112,2015-05-30 00:00:00.000,23,92,1,899
8113,2015-05-15 00:00:00.000,20,82,1,429
8113,2015-05-15 00:00:00.000,20,101,1,2399
8114,2015-12-07 00:00:00.000,5,28,1,939
8115,2015-12-19 00:00:00.000,35,15,1,1349
8115,2015-12-19 00:00:00.000,35,67,1,3190
8116,2015-12-13 00:00:00.000,31,100,1,4499
8117,2015-12-14 00:00:00.000,35,28,1,939
8118,2015-12-05 00:00:00.000,26,36,1,39.9
8119,2015-05-08 00:00:00.000,26,34,1,2799
8119,2015-05-08 00:00:00.000,26,57,1,699
8120,2015-03-19 00:00:00.000,1,53,1,999
8120,2015-03-19 00:00:00.000,1,94,1,849
8121,2015-06-11 00:00:00.000,32,18,1,1199
8121,2015-06-11 00:00:00.000,32,72,1,2099
8122,2015-07-19 00:00:00.000,30,19,1,999
8123,2015-03-24 00:00:00.000,3,87,1,4599
8123,2015-03-24 00:00:00.000,3,109,1,79.9
8124,2015-08-26 00:00:00.000,12,35,1,2499
8125,2015-02-25 00:00:00.000,16,62,1,499
8125,2015-02-25 00:00:00.000,16,103,1,2599
8126,2015-10-09 00:00:00.000,30,53,1,999
8126,2015-10-09 00:00:00.000,30,80,1,549
8127,2015-06-26 00:00:00.000,28,42,1,32.9
8127,2015-06-26 00:00:00.000,28,103,1,2599
8128,2015-02-26 00:00:00.000,33,55,1,349
8129,2015-08-31 00:00:00.000,16,48,1,449
8129,2015-08-31 00:00:00.000,16,102,1,2299
8130,2015-03-04 00:00:00.000,4,31,1,1599
8130,2015-03-04 00:00:00.000,4,57,1,699
8131,2015-09-13 00:00:00.000,19,93,1,899
8131,2015-09-13 00:00:00.000,19,107,1,99.9
8132,2015-03-04 00:00:00.000,11,6,1,1799
8133,2015-10-31 00:00:00.000,9,75,1,6999
8134,2015-01-02 00:00:00.000,16,45,1,199
8134,2015-01-02 00:00:00.000,16,56,1,599
8135,2015-08-23 00:00:00.000,12,33,1,4599
8135,2015-08-23 00:00:00.000,12,47,1,129
8136,2015-12-16 00:00:00.000,34,47,1,129
8136,2015-12-16 00:00:00.000,34,106,1,449.9
8137,2015-09-15 00:00:00.000,8,53,1,999
8137,2015-09-15 00:00:00.000,8,99,1,1199
8138,2015-04-22 00:00:00.000,6,55,1,349
8138,2015-04-22 00:00:00.000,6,60,1,589
8139,2015-12-14 00:00:00.000,21,36,1,39.9
8140,2015-12-31 00:00:00.000,11,64,1,999
8140,2015-12-31 00:00:00.000,11,80,1,549
8141,2015-11-24 00:00:00.000,2,16,1,999
8141,2015-11-24 00:00:00.000,2,98,1,349.9
8142,2015-01-14 00:00:00.000,14,107,1,99.9
8143,2015-12-03 00:00:00.000,2,70,1,3399
8143,2015-12-03 00:00:00.000,2,87,1,4599
8144,2015-07-06 00:00:00.000,33,19,1,999
8144,2015-07-06 00:00:00.000,33,87,1,4599
8145,2015-12-13 00:00:00.000,27,53,1,999
8146,2015-04-09 00:00:00.000,23,75,1,6999
8146,2015-04-09 00:00:00.000,23,110,1,49.9
8147,2015-09-03 00:00:00.000,34,112,1,139
8148,2015-05-17 00:00:00.000,20,68,1,2999
8149,2015-09-16 00:00:00.000,22,20,1,999
8150,2015-08-26 00:00:00.000,26,55,1,349
8151,2015-08-25 00:00:00.000,21,47,1,129
8151,2015-08-25 00:00:00.000,21,111,1,219
8152,2015-05-27 00:00:00.000,19,16,1,999
8153,2015-10-29 00:00:00.000,13,12,1,1149
8153,2015-10-29 00:00:00.000,13,40,1,29.9
8154,2015-07-24 00:00:00.000,34,1,1,869
8155,2015-04-01 00:00:00.000,30,61,1,299
8155,2015-04-01 00:00:00.000,30,83,1,479
8156,2015-03-19 00:00:00.000,29,42,1,32.9
8156,2015-03-19 00:00:00.000,29,52,1,1999
8157,2015-11-24 00:00:00.000,7,7,1,1899
8157,2015-11-24 00:00:00.000,7,63,1,3699
8158,2015-04-24 00:00:00.000,8,107,1,99.9
8159,2015-12-11 00:00:00.000,23,4,1,1599
8159,2015-12-11 00:00:00.000,23,88,1,7999
8160,2015-12-23 00:00:00.000,15,51,1,449
8160,2015-12-23 00:00:00.000,15,65,1,2999
8161,2015-06-18 00:00:00.000,7,112,1,139
8162,2015-12-30 00:00:00.000,31,19,1,999
8162,2015-12-30 00:00:00.000,31,85,1,539
8163,2015-01-19 00:00:00.000,8,60,1,589
8163,2015-01-19 00:00:00.000,8,76,1,6499
8164,2015-06-16 00:00:00.000,33,45,1,199
8164,2015-06-16 00:00:00.000,33,62,1,499
8165,2015-05-24 00:00:00.000,9,37,1,74.9
8165,2015-05-24 00:00:00.000,9,85,1,539
8166,2015-06-26 00:00:00.000,15,13,1,1899
8166,2015-06-26 00:00:00.000,15,74,1,3599
8167,2015-10-14 00:00:00.000,24,101,1,2399
8168,2015-12-29 00:00:00.000,23,63,1,3699
8168,2015-12-29 00:00:00.000,23,108,1,69.9
8169,2015-12-08 00:00:00.000,25,26,1,1099
8169,2015-12-08 00:00:00.000,25,37,1,74.9
8170,2015-06-28 00:00:00.000,25,82,1,429
8171,2015-10-14 00:00:00.000,35,67,1,3190
8171,2015-10-14 00:00:00.000,35,86,1,499
8172,2015-02-23 00:00:00.000,5,68,1,2999
8173,2015-11-21 00:00:00.000,17,45,1,199
8173,2015-11-21 00:00:00.000,17,105,1,119.9
8174,2015-12-03 00:00:00.000,29,8,1,649
8174,2015-12-03 00:00:00.000,29,46,1,119
8175,2015-10-11 00:00:00.000,20,1,1,869
8175,2015-10-11 00:00:00.000,20,40,1,29.9
8176,2015-12-01 00:00:00.000,11,49,1,739
8176,2015-12-01 00:00:00.000,11,60,1,589
8177,2015-07-10 00:00:00.000,26,9,1,849
8177,2015-07-10 00:00:00.000,26,59,1,329
8178,2015-07-21 00:00:00.000,27,70,1,3399
8179,2015-11-13 00:00:00.000,16,18,1,1199
8180,2015-03-28 00:00:00.000,18,31,1,1599
8181,2015-08-31 00:00:00.000,33,30,1,699
8182,2015-08-14 00:00:00.000,25,87,1,4599
8183,2015-01-13 00:00:00.000,20,105,1,119.9
8184,2015-09-07 00:00:00.000,6,27,1,429
8184,2015-09-07 00:00:00.000,6,38,1,54.9
8185,2015-11-18 00:00:00.000,22,4,1,1599
8186,2015-02-21 00:00:00.000,18,95,1,1199
8186,2015-02-21 00:00:00.000,18,110,1,49.9
8187,2015-06-18 00:00:00.000,28,113,1,49.9
8188,2015-08-19 00:00:00.000,22,114,1,399
8189,2015-08-12 00:00:00.000,29,82,1,429
8189,2015-08-12 00:00:00.000,29,97,1,399
8190,2015-04-19 00:00:00.000,18,71,1,3699
8191,2015-10-31 00:00:00.000,3,34,1,2799
8191,2015-10-31 00:00:00.000,3,61,1,299
8192,2015-05-06 00:00:00.000,7,57,1,699
8192,2015-05-06 00:00:00.000,7,79,1,979
8193,2015-12-21 00:00:00.000,19,15,1,1349
8193,2015-12-21 00:00:00.000,19,50,1,349
8194,2015-09-13 00:00:00.000,24,54,1,399
8194,2015-09-13 00:00:00.000,24,60,1,589
8195,2015-11-19 00:00:00.000,31,79,1,979
8195,2015-11-19 00:00:00.000,31,99,1,1199
8196,2015-06-25 00:00:00.000,35,105,1,119.9
8197,2015-02-02 00:00:00.000,17,5,1,1899
8197,2015-02-02 00:00:00.000,17,99,1,1199
8198,2015-04-29 00:00:00.000,31,4,1,1599
8198,2015-04-29 00:00:00.000,31,8,1,649
8199,2015-06-25 00:00:00.000,28,54,1,399
8199,2015-06-25 00:00:00.000,28,68,1,2999
8200,2015-07-19 00:00:00.000,23,30,1,699
8201,2015-10-11 00:00:00.000,14,80,1,549
8201,2015-10-11 00:00:00.000,14,104,1,2150
8202,2015-03-31 00:00:00.000,5,14,1,1099
8202,2015-03-31 00:00:00.000,5,80,1,549
8203,2015-05-15 00:00:00.000,13,35,1,2499
8203,2015-05-15 00:00:00.000,13,51,1,449
8204,2015-07-21 00:00:00.000,34,94,1,849
8205,2015-12-08 00:00:00.000,9,25,1,599
8206,2015-06-22 00:00:00.000,27,20,1,999
8206,2015-06-22 00:00:00.000,27,28,1,939
8207,2015-11-08 00:00:00.000,29,22,1,699
8208,2015-09-06 00:00:00.000,4,70,1,3399
8208,2015-09-06 00:00:00.000,4,76,1,6499
8209,2015-06-11 00:00:00.000,25,50,1,349
8209,2015-06-11 00:00:00.000,25,65,1,2999
8210,2015-02-21 00:00:00.000,34,16,1,999
8211,2015-09-17 00:00:00.000,7,99,1,1199
8212,2015-06-27 00:00:00.000,9,54,1,399
8212,2015-06-27 00:00:00.000,9,67,1,3190
8213,2015-06-03 00:00:00.000,13,113,1,49.9
8214,2015-06-21 00:00:00.000,3,2,1,1399
8214,2015-06-21 00:00:00.000,3,46,1,119
8215,2015-06-28 00:00:00.000,21,91,1,1399
8215,2015-06-28 00:00:00.000,21,99,1,1199
8216,2015-10-06 00:00:00.000,29,104,1,2150
8217,2015-06-25 00:00:00.000,3,62,1,499
8218,2015-05-03 00:00:00.000,2,14,1,1099
8218,2015-05-03 00:00:00.000,2,58,1,329
8219,2015-04-01 00:00:00.000,22,48,1,449
8219,2015-04-01 00:00:00.000,22,89,1,9999
8220,2015-11-05 00:00:00.000,27,11,1,1149
8220,2015-11-05 00:00:00.000,27,27,1,429
8221,2015-05-07 00:00:00.000,26,73,1,3999
8221,2015-05-07 00:00:00.000,26,107,1,99.9
8222,2015-04-03 00:00:00.000,29,50,1,349
8223,2015-06-05 00:00:00.000,10,79,1,979
8224,2015-12-05 00:00:00.000,5,58,1,329
8225,2015-07-10 00:00:00.000,11,3,1,1299
8225,2015-07-10 00:00:00.000,11,83,1,479
8226,2015-05-21 00:00:00.000,29,34,1,2799
8226,2015-05-21 00:00:00.000,29,65,1,2999
8227,2015-09-12 00:00:00.000,6,54,1,399
8227,2015-09-12 00:00:00.000,6,108,1,69.9
8228,2015-11-09 00:00:00.000,18,55,1,349
8228,2015-11-09 00:00:00.000,18,86,1,499
8229,2015-09-15 00:00:00.000,34,14,1,1099
8229,2015-09-15 00:00:00.000,34,22,1,699
8230,2015-03-11 00:00:00.000,4,57,1,699
8231,2015-09-05 00:00:00.000,7,34,1,2799
8231,2015-09-05 00:00:00.000,7,79,1,979
8232,2015-05-06 00:00:00.000,33,100,1,4499
8233,2015-07-26 00:00:00.000,8,58,1,329
8233,2015-07-26 00:00:00.000,8,113,1,49.9
8234,2015-10-27 00:00:00.000,21,17,1,1099
8235,2015-02-19 00:00:00.000,6,53,1,999
8236,2015-09-26 00:00:00.000,26,52,1,1999
8236,2015-09-26 00:00:00.000,26,90,1,11499
8237,2015-10-08 00:00:00.000,16,39,1,32.9
8237,2015-10-08 00:00:00.000,16,57,1,699
8238,2015-05-29 00:00:00.000,17,47,1,129
8238,2015-05-29 00:00:00.000,17,80,1,549
8239,2015-10-08 00:00:00.000,5,38,1,54.9
8240,2015-02-16 00:00:00.000,11,4,1,1599
8241,2015-04-24 00:00:00.000,15,1,1,869
8242,2015-07-17 00:00:00.000,27,83,1,479
8243,2015-11-06 00:00:00.000,4,30,1,699
8243,2015-11-06 00:00:00.000,4,70,1,3399
8244,2015-04-19 00:00:00.000,5,57,1,699
8244,2015-04-19 00:00:00.000,5,59,1,329
8245,2015-05-15 00:00:00.000,25,47,1,129
8246,2015-06-16 00:00:00.000,19,14,1,1099
8246,2015-06-16 00:00:00.000,19,75,1,6999
8247,2015-10-30 00:00:00.000,16,7,1,1899
8248,2015-04-15 00:00:00.000,4,31,1,1599
8249,2015-11-04 00:00:00.000,31,35,1,2499
8250,2015-07-19 00:00:00.000,19,59,1,329
8250,2015-07-19 00:00:00.000,19,83,1,479
8251,2015-09-20 00:00:00.000,6,25,1,599
8251,2015-09-20 00:00:00.000,6,113,1,49.9
8252,2015-04-22 00:00:00.000,34,11,1,1149
8252,2015-04-22 00:00:00.000,34,29,1,299
8253,2015-01-25 00:00:00.000,17,54,1,399
8253,2015-01-25 00:00:00.000,17,89,1,9999
8254,2015-10-10 00:00:00.000,15,47,1,129
8255,2015-02-15 00:00:00.000,16,46,1,119
8255,2015-02-15 00:00:00.000,16,82,1,429
8256,2015-12-25 00:00:00.000,29,48,1,449
8256,2015-12-25 00:00:00.000,29,98,1,349.9
8257,2015-10-17 00:00:00.000,3,2,1,1399
8257,2015-10-17 00:00:00.000,3,87,1,4599
8258,2015-11-05 00:00:00.000,9,63,1,3699
8259,2015-11-29 00:00:00.000,19,54,1,399
8259,2015-11-29 00:00:00.000,19,88,1,7999
8260,2015-04-07 00:00:00.000,9,21,1,1399
8260,2015-04-07 00:00:00.000,9,88,1,7999
8261,2015-05-19 00:00:00.000,17,48,1,449
8261,2015-05-19 00:00:00.000,17,51,1,449
8262,2015-02-25 00:00:00.000,31,8,1,649
8262,2015-02-25 00:00:00.000,31,106,1,449.9
8263,2015-01-11 00:00:00.000,33,2,1,1399
8263,2015-01-11 00:00:00.000,33,71,1,3699
8264,2015-01-19 00:00:00.000,31,90,1,11499
8265,2015-05-01 00:00:00.000,17,30,1,699
8265,2015-05-01 00:00:00.000,17,87,1,4599
8266,2015-12-29 00:00:00.000,21,26,1,1099
8267,2015-11-30 00:00:00.000,27,20,1,999
8268,2015-02-01 00:00:00.000,9,11,1,1149
8269,2015-11-13 00:00:00.000,30,42,1,32.9
8269,2015-11-13 00:00:00.000,30,108,1,69.9
8270,2015-05-01 00:00:00.000,13,109,1,79.9
8271,2015-04-21 00:00:00.000,19,87,1,4599
8272,2015-07-07 00:00:00.000,10,8,1,649
8272,2015-07-07 00:00:00.000,10,77,1,1099
8273,2015-04-19 00:00:00.000,28,63,1,3699
8273,2015-04-19 00:00:00.000,28,64,1,999
8274,2015-04-20 00:00:00.000,9,29,1,299
8275,2015-09-04 00:00:00.000,33,99,1,1199
8276,2015-08-19 00:00:00.000,26,45,1,199
8276,2015-08-19 00:00:00.000,26,100,1,4499
8277,2015-06-15 00:00:00.000,14,70,1,3399
8278,2015-10-20 00:00:00.000,35,82,1,429
8279,2015-12-31 00:00:00.000,27,69,1,2200
8279,2015-12-31 00:00:00.000,27,95,1,1199
8280,2015-03-22 00:00:00.000,15,6,1,1799
8280,2015-03-22 00:00:00.000,15,34,1,2799
8281,2015-02-26 00:00:00.000,14,38,1,54.9
8281,2015-02-26 00:00:00.000,14,90,1,11499
8282,2015-09-14 00:00:00.000,24,68,1,2999
8282,2015-09-14 00:00:00.000,24,80,1,549
8283,2015-01-20 00:00:00.000,4,27,1,429
8284,2015-07-23 00:00:00.000,31,44,1,399
8284,2015-07-23 00:00:00.000,31,67,1,3190
8285,2015-08-25 00:00:00.000,31,32,1,3099
8286,2015-08-23 00:00:00.000,10,57,1,699
8286,2015-08-23 00:00:00.000,10,103,1,2599
8287,2015-01-24 00:00:00.000,8,47,1,129
8288,2015-02-09 00:00:00.000,18,14,1,1099
8288,2015-02-09 00:00:00.000,18,94,1,849
8289,2015-03-05 00:00:00.000,23,42,1,32.9
8289,2015-03-05 00:00:00.000,23,83,1,479
8290,2015-03-16 00:00:00.000,9,8,1,649
8290,2015-03-16 00:00:00.000,9,39,1,32.9
8291,2015-11-21 00:00:00.000,5,5,1,1899
8292,2015-07-03 00:00:00.000,5,104,1,2150
8293,2015-08-15 00:00:00.000,6,15,1,1349
8294,2015-10-22 00:00:00.000,13,75,1,6999
8294,2015-10-22 00:00:00.000,13,108,1,69.9
8295,2015-01-01 00:00:00.000,13,1,1,869
8295,2015-01-01 00:00:00.000,13,9,1,849
8296,2015-07-16 00:00:00.000,26,47,1,129
8297,2015-07-14 00:00:00.000,11,13,1,1899
8298,2015-02-19 00:00:00.000,6,50,1,349
8299,2015-04-23 00:00:00.000,5,40,1,29.9
8299,2015-04-23 00:00:00.000,5,62,1,499
8300,2015-04-03 00:00:00.000,22,65,1,2999
